yearWeek,keywords,N_Tweets,avgRnkWeek,rankBucket,N_ASINs
201514,check,158,1693,001001..5000,1
201633,check,133,1382,001001..5000,1
201634,check,103,1645,001001..5000,1
201636,check,170,1043,001001..5000,1
201643,check,147,1303,001001..5000,1
201644,check,148,1691,001001..5000,1
201645,check,133,1046,001001..5000,1
201647,check,120,1008,001001..5000,1
201648,check,63,2160,001001..5000,1
201702,check,144,1074,001001..5000,1
201704,check,111,1030,001001..5000,1
201705,check,113,1265,001001..5000,1
201706,check,144,1289,001001..5000,1
201707,check,115,1394,001001..5000,1
201708,check,137,1232,001001..5000,1
201709,check,143,1026,001001..5000,1
201710,check,134,1035,001001..5000,1
201711,check,139,1153,001001..5000,1
201712,check,149,1061,001001..5000,1
201713,check,127,3369,001001..5000,1
201714,check,136,4590,001001..5000,1
201719,check,133,4193,001001..5000,1
201720,check,99,2457,001001..5000,1
201721,check,130,2209,001001..5000,1
201722,check,105,1758,001001..5000,1
201723,check,124,1261,001001..5000,1
201724,check,128,1686,001001..5000,1
201725,check,135,2447,001001..5000,2
201726,check,182,2749,001001..5000,2
201727,check,178,2838,001001..5000,2
201728,check,103,1769,001001..5000,1
201729,check,114,3413,001001..5000,1
201731,check,69,3145,001001..5000,2
201732,check,105,3466,001001..5000,3
201733,check,97,3168,001001..5000,2
201734,check,83,3120,001001..5000,2
201735,check,95,2359,001001..5000,4
201736,check,126,2740,001001..5000,5
201737,check,119,3110,001001..5000,4
201738,check,113,2794,001001..5000,4
201739,check,120,2861,001001..5000,3
201740,check,153,2729,001001..5000,3
201741,check,134,2404,001001..5000,2
201742,check,260,2336,001001..5000,2
201743,check,180,2431,001001..5000,2
201744,check,41,2008,001001..5000,2
201748,check,24,2944,001001..5000,2
201749,check,84,3370,001001..5000,2
201750,check,99,4066,001001..5000,2
201751,check,81,2116,001001..5000,1
201752,check,64,2508,001001..5000,3
201753,check,7,2025,001001..5000,1
201801,check,103,3096,001001..5000,2
201802,check,120,3857,001001..5000,2
201803,check,117,3202,001001..5000,2
201804,check,162,3029,001001..5000,2
201805,check,88,2909,001001..5000,2
201806,check,100,2222,001001..5000,2
201807,check,90,3268,001001..5000,1
201808,check,90,2885,001001..5000,3
201809,check,334,3198,001001..5000,3
201810,check,580,2344,001001..5000,2
201811,check,594,2915,001001..5000,3
201812,check,519,2941,001001..5000,4
201813,check,485,3167,001001..5000,4
201814,check,504,2247,001001..5000,5
201815,check,550,2359,001001..5000,5
201816,check,303,2597,001001..5000,5
201817,check,290,2646,001001..5000,7
201818,check,177,2755,001001..5000,6
201822,check,211,1990,001001..5000,406
201823,check,649,2217,001001..5000,482
201824,check,227,2593,001001..5000,531
201825,check,189,2428,001001..5000,486
201826,check,242,2138,001001..5000,508
201827,check,261,1905,001001..5000,505
201828,check,533,2759,001001..5000,590
201829,check,615,2517,001001..5000,580
201830,check,598,2457,001001..5000,492
201831,check,556,1895,001001..5000,507
201832,check,565,2488,001001..5000,410
201833,check,537,2276,001001..5000,590
201834,check,436,2322,001001..5000,585
201835,check,626,2617,001001..5000,724
201836,check,516,2739,001001..5000,791
201837,check,511,2712,001001..5000,911
201838,check,586,2388,001001..5000,775
201839,check,536,2533,001001..5000,894
201840,check,517,2708,001001..5000,1048
201841,check,570,2730,001001..5000,885
201842,check,583,2486,001001..5000,774
201843,check,333,2400,001001..5000,705
