yearWeek,keywords,N_Tweets,avgRnkWeek,rankBucket,N_ASINs
201712,check,149,24948,020001..30000,2
201723,check,124,26428,020001..30000,1
201725,check,135,29899,020001..30000,1
201729,check,114,28448,020001..30000,1
201732,check,105,23193,020001..30000,1
201733,check,97,29623,020001..30000,1
201734,check,83,28008,020001..30000,1
201743,check,180,20705,020001..30000,1
201744,check,41,25972,020001..30000,2
201748,check,24,28234,020001..30000,2
201749,check,84,29059,020001..30000,1
201750,check,99,24034,020001..30000,2
201751,check,81,25715,020001..30000,2
201752,check,64,24577,020001..30000,3
201753,check,7,29147,020001..30000,1
201801,check,103,20916,020001..30000,2
201802,check,120,24095,020001..30000,2
201803,check,117,23377,020001..30000,3
201804,check,162,24865,020001..30000,2
201805,check,88,25902,020001..30000,2
201806,check,100,22080,020001..30000,1
201808,check,90,22150,020001..30000,1
201809,check,334,25801,020001..30000,4
201810,check,580,28885,020001..30000,2
201811,check,594,26675,020001..30000,2
201812,check,519,27425,020001..30000,1
201813,check,485,25793,020001..30000,1
201814,check,504,23273,020001..30000,2
201815,check,550,22946,020001..30000,3
201816,check,303,22984,020001..30000,2
201817,check,290,27539,020001..30000,1
201818,check,177,23999,020001..30000,5
201822,check,211,24132,020001..30000,101
201823,check,649,24252,020001..30000,57
201824,check,227,25440,020001..30000,91
201825,check,189,25280,020001..30000,101
201826,check,242,25254,020001..30000,67
201827,check,261,22532,020001..30000,67
201828,check,533,25914,020001..30000,67
201829,check,615,23959,020001..30000,54
201830,check,598,23875,020001..30000,128
201831,check,556,25769,020001..30000,164
201832,check,565,25942,020001..30000,157
201833,check,537,25434,020001..30000,153
201834,check,436,25685,020001..30000,180
201835,check,626,25729,020001..30000,172
201836,check,516,23815,020001..30000,193
201837,check,511,24009,020001..30000,111
201838,check,586,24750,020001..30000,143
201839,check,536,24389,020001..30000,130
201840,check,517,24866,020001..30000,141
201841,check,570,24201,020001..30000,162
201842,check,583,24373,020001..30000,182
201843,check,333,25274,020001..30000,209
