yearWeek,keywords,N_Tweets,avgRnkWeek,rankBucket,N_ASINs
201633,cotton,132,4414,001001..5000,1
201636,cotton,102,2652,001001..5000,2
201637,cotton,92,3410,001001..5000,2
201711,cotton,104,1216,001001..5000,1
201712,cotton,88,1597,001001..5000,2
201713,cotton,98,1590,001001..5000,1
201714,cotton,104,1294,001001..5000,1
201715,cotton,46,1090,001001..5000,2
201716,cotton,64,2285,001001..5000,3
201717,cotton,68,1326,001001..5000,2
201718,cotton,52,1346,001001..5000,1
201719,cotton,62,1225,001001..5000,2
201720,cotton,40,2496,001001..5000,3
201721,cotton,66,2248,001001..5000,2
201722,cotton,48,3291,001001..5000,3
201723,cotton,56,2804,001001..5000,3
201724,cotton,50,3399,001001..5000,2
201725,cotton,28,2924,001001..5000,5
201726,cotton,52,2799,001001..5000,5
201727,cotton,66,2748,001001..5000,4
201728,cotton,86,2400,001001..5000,5
201729,cotton,54,2497,001001..5000,5
201730,cotton,66,2203,001001..5000,4
201731,cotton,48,2004,001001..5000,6
201732,cotton,68,2086,001001..5000,6
201733,cotton,50,2588,001001..5000,5
201734,cotton,40,2348,001001..5000,6
201735,cotton,48,3015,001001..5000,8
201736,cotton,62,2601,001001..5000,8
201737,cotton,84,3003,001001..5000,8
201738,cotton,102,2853,001001..5000,7
201739,cotton,98,3042,001001..5000,7
201740,cotton,34,2972,001001..5000,6
201741,cotton,74,3674,001001..5000,6
201742,cotton,32,3758,001001..5000,6
201743,cotton,60,3753,001001..5000,4
201744,cotton,16,3195,001001..5000,6
201748,cotton,8,3150,001001..5000,5
201749,cotton,28,3288,001001..5000,5
201750,cotton,36,3923,001001..5000,5
201751,cotton,18,2859,001001..5000,7
201752,cotton,34,2942,001001..5000,6
201753,cotton,10,2955,001001..5000,7
201801,cotton,38,3087,001001..5000,6
201802,cotton,62,3401,001001..5000,6
201803,cotton,36,2935,001001..5000,8
201804,cotton,28,2734,001001..5000,8
201805,cotton,40,2459,001001..5000,8
201806,cotton,14,2034,001001..5000,7
201807,cotton,38,2013,001001..5000,7
201808,cotton,42,1773,001001..5000,6
201809,cotton,46,2140,001001..5000,7
201810,cotton,36,2565,001001..5000,7
201811,cotton,24,2606,001001..5000,10
201812,cotton,46,2684,001001..5000,10
201813,cotton,34,2635,001001..5000,10
201814,cotton,32,2556,001001..5000,10
201815,cotton,46,2550,001001..5000,13
201816,cotton,18,3149,001001..5000,10
201817,cotton,22,2991,001001..5000,11
201818,cotton,10,2841,001001..5000,10
201822,cotton,20,2181,001001..5000,521
201823,cotton,44,2280,001001..5000,516
201824,cotton,16,2235,001001..5000,626
201825,cotton,4,2226,001001..5000,709
201826,cotton,14,1959,001001..5000,653
201827,cotton,18,1973,001001..5000,657
201828,cotton,38,2261,001001..5000,647
201829,cotton,20,2283,001001..5000,768
201830,cotton,30,2366,001001..5000,956
201831,cotton,54,2299,001001..5000,813
201832,cotton,26,2388,001001..5000,1003
201833,cotton,30,2238,001001..5000,1002
201834,cotton,36,2520,001001..5000,881
201835,cotton,34,2439,001001..5000,1113
201836,cotton,12,2518,001001..5000,1007
201837,cotton,38,2280,001001..5000,1243
201838,cotton,28,2295,001001..5000,1386
201839,cotton,34,2261,001001..5000,1534
201840,cotton,32,2406,001001..5000,1561
201841,cotton,22,2671,001001..5000,1640
201842,cotton,40,2667,001001..5000,1495
201843,cotton,12,2313,001001..5000,1514
