yearWeek,keywords,N_Tweets,avgRnkWeek,rankBucket,N_ASINs
201522,black,300,35050,030001..40000,1
201544,black,768,32208,030001..40000,1
201545,black,998,30308,030001..40000,1
201552,black,672,37284,030001..40000,1
201640,black,428,34113,030001..40000,1
201641,black,266,31200,030001..40000,1
201642,black,368,39185,030001..40000,1
201645,black,720,38989,030001..40000,1
201647,black,646,37594,030001..40000,1
201702,black,796,34167,030001..40000,1
201703,black,646,30268,030001..40000,1
201711,black,670,37294,030001..40000,1
201723,black,380,39125,030001..40000,1
201724,black,408,30190,030001..40000,1
201728,black,986,36133,030001..40000,1
201731,black,240,39566,030001..40000,1
201734,black,378,38601,030001..40000,1
201740,black,310,30013,030001..40000,1
201742,black,324,38661,030001..40000,1
201743,black,226,34437,030001..40000,1
201744,black,152,35489,030001..40000,1
201748,black,62,36578,030001..40000,1
201749,black,130,35516,030001..40000,2
201750,black,238,33522,030001..40000,3
201751,black,134,37712,030001..40000,1
201752,black,164,36741,030001..40000,2
201753,black,24,35249,030001..40000,1
201803,black,232,37031,030001..40000,1
201805,black,166,39921,030001..40000,1
201807,black,188,32942,030001..40000,1
201809,black,212,30992,030001..40000,1
201810,black,294,33882,030001..40000,2
201812,black,334,33697,030001..40000,1
201813,black,188,35160,030001..40000,1
201814,black,264,34325,030001..40000,3
201815,black,190,32155,030001..40000,3
201816,black,80,30015,030001..40000,1
201817,black,98,36774,030001..40000,1
201818,black,80,38638,030001..40000,2
201822,black,1122,34674,030001..40000,68
201823,black,206,34746,030001..40000,93
201824,black,78,34678,030001..40000,65
201825,black,68,34685,030001..40000,73
201826,black,70,34999,030001..40000,82
201827,black,60,34576,030001..40000,107
201828,black,166,34309,030001..40000,109
201829,black,302,34918,030001..40000,79
201830,black,214,34969,030001..40000,125
201831,black,198,34433,030001..40000,110
201832,black,174,34315,030001..40000,111
201833,black,184,35264,030001..40000,116
201834,black,162,34942,030001..40000,123
201835,black,158,33593,030001..40000,148
201836,black,194,35057,030001..40000,121
201837,black,140,34147,030001..40000,121
201838,black,140,34540,030001..40000,119
201839,black,116,34947,030001..40000,105
201840,black,376,34520,030001..40000,109
201841,black,174,34472,030001..40000,137
201842,black,208,34163,030001..40000,146
201843,black,104,35472,030001..40000,148
