yearWeek,keywords,N_Tweets,avgRnkWeek,rankBucket,N_ASINs
201514,black,590,19115,010001..20000,1
201523,black,158,18822,010001..20000,1
201524,black,240,17512,010001..20000,1
201526,black,786,15623,010001..20000,1
201530,black,1120,13720,010001..20000,1
201532,black,1156,11651,010001..20000,1
201534,black,1056,15291,010001..20000,1
201535,black,834,12823,010001..20000,1
201538,black,1024,14668,010001..20000,1
201539,black,504,12168,010001..20000,1
201547,black,156,19828,010001..20000,1
201548,black,782,19983,010001..20000,1
201603,black,960,13671,010001..20000,1
201604,black,906,16208,010001..20000,1
201605,black,974,14766,010001..20000,1
201606,black,448,18138,010001..20000,1
201608,black,808,18927,010001..20000,1
201609,black,252,15991,010001..20000,1
201612,black,662,16516,010001..20000,1
201613,black,808,15188,010001..20000,1
201614,black,626,17767,010001..20000,1
201615,black,748,15751,010001..20000,1
201619,black,776,13560,010001..20000,1
201620,black,634,14398,010001..20000,1
201621,black,658,17206,010001..20000,1
201622,black,424,14802,010001..20000,1
201623,black,350,19356,010001..20000,1
201626,black,782,14854,010001..20000,1
201627,black,770,15783,010001..20000,1
201628,black,966,12873,010001..20000,1
201630,black,1008,13405,010001..20000,1
201631,black,1012,11439,010001..20000,1
201632,black,838,18916,010001..20000,1
201634,black,482,19246,010001..20000,1
201638,black,610,19333,010001..20000,1
201701,black,620,18400,010001..20000,1
201725,black,390,18539,010001..20000,1
201726,black,498,13952,010001..20000,1
201727,black,454,13689,010001..20000,1
201728,black,986,16925,010001..20000,1
201735,black,364,14965,010001..20000,2
201736,black,420,16217,010001..20000,1
201737,black,348,17884,010001..20000,2
201738,black,456,15868,010001..20000,1
201739,black,328,19385,010001..20000,1
201740,black,310,15012,010001..20000,1
201741,black,268,19415,010001..20000,1
201742,black,324,14718,010001..20000,4
201743,black,226,15183,010001..20000,1
201744,black,152,18408,010001..20000,2
201748,black,62,15406,010001..20000,2
201749,black,130,16940,010001..20000,3
201750,black,238,16454,010001..20000,3
201751,black,134,15768,010001..20000,3
201752,black,164,18082,010001..20000,2
201753,black,24,19100,010001..20000,1
201801,black,368,12614,010001..20000,3
201802,black,274,11659,010001..20000,2
201803,black,232,13402,010001..20000,2
201805,black,166,12655,010001..20000,1
201806,black,230,10353,010001..20000,1
201807,black,188,12020,010001..20000,1
201809,black,212,15912,010001..20000,1
201810,black,294,16123,010001..20000,2
201811,black,234,10666,010001..20000,1
201812,black,334,13084,010001..20000,1
201813,black,188,15280,010001..20000,2
201814,black,264,13087,010001..20000,1
201815,black,190,12273,010001..20000,1
201816,black,80,17128,010001..20000,3
201817,black,98,16928,010001..20000,2
201818,black,80,14700,010001..20000,1
201822,black,1122,14182,010001..20000,308
201823,black,206,14080,010001..20000,329
201824,black,78,13914,010001..20000,352
201825,black,68,14155,010001..20000,340
201826,black,70,14468,010001..20000,349
201827,black,60,14793,010001..20000,374
201828,black,166,14766,010001..20000,368
201829,black,302,14568,010001..20000,380
201830,black,214,14584,010001..20000,358
201831,black,198,14110,010001..20000,411
201832,black,174,13351,010001..20000,378
201833,black,184,13851,010001..20000,306
201834,black,162,14096,010001..20000,353
201835,black,158,14112,010001..20000,387
201836,black,194,14308,010001..20000,422
201837,black,140,14660,010001..20000,468
201838,black,140,13968,010001..20000,427
201839,black,116,14412,010001..20000,366
201840,black,376,14718,010001..20000,345
201841,black,174,14951,010001..20000,441
201842,black,208,14629,010001..20000,515
201843,black,104,13521,010001..20000,588
