yearWeek,keywords,N_Tweets,avgRnkWeek,rankBucket,N_ASINs
201711,tape,10,424,0..1000,1
201712,tape,2,372,0..1000,1
201713,tape,3,181,0..1000,1
201714,tape,2,140,0..1000,1
201715,tape,2,216,0..1000,1
201716,tape,3,321,0..1000,1
201717,tape,2,233,0..1000,1
201718,tape,4,331,0..1000,1
201719,tape,6,364,0..1000,1
201720,tape,3,268,0..1000,1
201721,tape,2,290,0..1000,1
201722,tape,2,246,0..1000,1
201723,tape,6,296,0..1000,1
201724,tape,5,321,0..1000,1
201725,tape,11,297,0..1000,1
201726,tape,4,321,0..1000,1
201727,tape,2,347,0..1000,1
201728,tape,4,366,0..1000,1
201729,tape,0,317,0..1000,1
201730,tape,17,353,0..1000,1
201731,tape,5,335,0..1000,1
201732,tape,2,289,0..1000,1
201733,tape,8,291,0..1000,1
201734,tape,4,438,0..1000,1
201735,tape,5,470,0..1000,1
201736,tape,4,408,0..1000,1
201737,tape,1,262,0..1000,1
201738,tape,2,290,0..1000,1
201739,tape,2,224,0..1000,1
201740,tape,1,162,0..1000,1
201741,tape,5,153,0..1000,1
201742,tape,4,418,0..1000,1
201743,tape,2,807,0..1000,1
201744,tape,0,351,0..1000,1
201748,tape,0,132,0..1000,1
201749,tape,0,927,0..1000,1
201752,tape,0,355,0..1000,1
201753,tape,0,215,0..1000,1
201801,tape,3,343,0..1000,1
201802,tape,3,349,0..1000,1
201803,tape,2,486,0..1000,1
201804,tape,5,369,0..1000,1
201805,tape,0,368,0..1000,1
201806,tape,1,471,0..1000,1
201807,tape,1,428,0..1000,1
201808,tape,1,229,0..1000,1
201809,tape,2,362,0..1000,1
201810,tape,2,128,0..1000,1
201811,tape,1,216,0..1000,1
201812,tape,1,316,0..1000,1
201813,tape,3,399,0..1000,1
201814,tape,5,240,0..1000,1
201815,tape,0,203,0..1000,1
201816,tape,2,245,0..1000,1
201817,tape,0,312,0..1000,1
201818,tape,1,347,0..1000,1
201822,tape,1,585,0..1000,3
201823,tape,2,607,0..1000,4
201824,tape,2,542,0..1000,3
201825,tape,0,571,0..1000,4
201826,tape,0,416,0..1000,3
201827,tape,1,491,0..1000,4
201828,tape,2,366,0..1000,4
201829,tape,0,627,0..1000,9
201830,tape,2,749,0..1000,15
201831,tape,1,435,0..1000,4
201832,tape,2,363,0..1000,4
201833,tape,2,321,0..1000,4
201834,tape,4,421,0..1000,4
201835,tape,6,379,0..1000,4
201836,tape,5,319,0..1000,4
201837,tape,1,501,0..1000,16
201838,tape,3,756,0..1000,9
201839,tape,2,339,0..1000,4
201840,tape,3,528,0..1000,4
201841,tape,3,349,0..1000,3
201842,tape,5,584,0..1000,4
201843,tape,0,584,0..1000,6
