yearWeek,keywords,N_Tweets,avgRnkWeek,rankBucket,N_ASINs
201721,tape,2,3915,001001..5000,1
201722,tape,2,3107,001001..5000,1
201723,tape,6,3920,001001..5000,1
201724,tape,5,3668,001001..5000,1
201725,tape,11,3821,001001..5000,1
201726,tape,4,3408,001001..5000,1
201727,tape,2,4699,001001..5000,1
201728,tape,4,4178,001001..5000,1
201729,tape,0,4317,001001..5000,2
201730,tape,17,4530,001001..5000,2
201731,tape,5,4939,001001..5000,1
201732,tape,2,4788,001001..5000,1
201738,tape,2,4729,001001..5000,1
201741,tape,5,2849,001001..5000,1
201742,tape,4,2047,001001..5000,1
201743,tape,2,1838,001001..5000,1
201744,tape,0,2138,001001..5000,1
201748,tape,0,1628,001001..5000,1
201749,tape,0,1392,001001..5000,1
201750,tape,0,1293,001001..5000,2
201751,tape,2,2742,001001..5000,2
201752,tape,0,3146,001001..5000,1
201753,tape,0,2692,001001..5000,1
201801,tape,3,2555,001001..5000,1
201802,tape,3,1764,001001..5000,1
201803,tape,2,2036,001001..5000,1
201804,tape,5,1548,001001..5000,1
201805,tape,0,2057,001001..5000,1
201806,tape,1,1339,001001..5000,1
201807,tape,1,1446,001001..5000,1
201808,tape,1,1839,001001..5000,1
201809,tape,2,1560,001001..5000,1
201810,tape,2,1377,001001..5000,1
201811,tape,1,1268,001001..5000,1
201812,tape,1,1384,001001..5000,1
201813,tape,3,1345,001001..5000,1
201814,tape,5,1224,001001..5000,1
201815,tape,0,1335,001001..5000,1
201816,tape,2,1118,001001..5000,1
201817,tape,0,1204,001001..5000,1
201818,tape,1,1223,001001..5000,1
201822,tape,1,3278,001001..5000,20
201823,tape,2,4117,001001..5000,21
201824,tape,2,3864,001001..5000,11
201825,tape,0,3598,001001..5000,10
201826,tape,0,3833,001001..5000,16
201827,tape,1,3368,001001..5000,10
201828,tape,2,3710,001001..5000,22
201829,tape,0,2697,001001..5000,18
201830,tape,2,3782,001001..5000,11
201831,tape,1,2522,001001..5000,19
201832,tape,2,2988,001001..5000,28
201833,tape,2,3040,001001..5000,32
201834,tape,4,3096,001001..5000,30
201835,tape,6,3304,001001..5000,32
201836,tape,5,3128,001001..5000,32
201837,tape,1,3845,001001..5000,21
201838,tape,3,1502,001001..5000,11
201839,tape,2,2191,001001..5000,21
201840,tape,3,2811,001001..5000,21
201841,tape,3,2916,001001..5000,22
201842,tape,5,3673,001001..5000,27
201843,tape,0,4192,001001..5000,49
