yearWeek,keywords,N_Tweets,avgRnkWeek,rankBucket,N_ASINs
201713,polyester,1,3369,001001..5000,1
201714,polyester,2,4590,001001..5000,1
201719,polyester,4,4193,001001..5000,1
201720,polyester,2,2457,001001..5000,1
201721,polyester,43,2209,001001..5000,1
201722,polyester,3,1758,001001..5000,1
201723,polyester,2,1261,001001..5000,1
201724,polyester,5,1686,001001..5000,1
201725,polyester,12,1961,001001..5000,1
201726,polyester,32,1338,001001..5000,1
201727,polyester,8,2224,001001..5000,1
201728,polyester,3,1769,001001..5000,1
201731,polyester,1,3123,001001..5000,1
201732,polyester,1,3909,001001..5000,2
201733,polyester,2,3452,001001..5000,1
201734,polyester,2,3858,001001..5000,2
201735,polyester,2,2837,001001..5000,4
201736,polyester,3,2416,001001..5000,3
201737,polyester,1,3542,001001..5000,3
201738,polyester,1,2765,001001..5000,2
201739,polyester,1,1331,001001..5000,1
201740,polyester,2,1144,001001..5000,1
201741,polyester,4,1702,001001..5000,1
201742,polyester,2,3221,001001..5000,2
201743,polyester,0,1477,001001..5000,2
201744,polyester,3,2014,001001..5000,1
201748,polyester,1,2418,001001..5000,2
201749,polyester,0,3143,001001..5000,2
201750,polyester,3,3672,001001..5000,2
201751,polyester,0,2801,001001..5000,1
201752,polyester,1,3155,001001..5000,2
201753,polyester,0,2025,001001..5000,1
201801,polyester,0,3096,001001..5000,2
201802,polyester,1,3857,001001..5000,2
201803,polyester,2,3149,001001..5000,3
201804,polyester,1,3332,001001..5000,3
201805,polyester,2,2855,001001..5000,3
201806,polyester,0,2268,001001..5000,3
201807,polyester,0,2885,001001..5000,3
201808,polyester,0,3156,001001..5000,6
201809,polyester,4,3217,001001..5000,7
201810,polyester,1,3004,001001..5000,5
201811,polyester,2,2777,001001..5000,6
201812,polyester,7,2680,001001..5000,8
201813,polyester,0,2595,001001..5000,10
201814,polyester,1,2499,001001..5000,10
201815,polyester,0,2222,001001..5000,10
201816,polyester,0,2574,001001..5000,10
201817,polyester,0,3035,001001..5000,11
201818,polyester,1,3059,001001..5000,8
201822,polyester,0,1954,001001..5000,948
201823,polyester,0,2234,001001..5000,1007
201824,polyester,0,2223,001001..5000,1094
201825,polyester,0,2462,001001..5000,842
201826,polyester,0,1974,001001..5000,998
201827,polyester,0,1893,001001..5000,1007
201828,polyester,2,2329,001001..5000,1051
201829,polyester,1,2150,001001..5000,1345
201830,polyester,1,2636,001001..5000,976
201831,polyester,2,2460,001001..5000,655
201832,polyester,2,2549,001001..5000,723
201833,polyester,2,2559,001001..5000,873
201834,polyester,5,2577,001001..5000,935
201835,polyester,1,2541,001001..5000,1269
201836,polyester,2,2796,001001..5000,1121
201837,polyester,1,2553,001001..5000,1435
201838,polyester,1,2681,001001..5000,1333
201839,polyester,1,2336,001001..5000,1484
201840,polyester,3,2723,001001..5000,1552
201841,polyester,1,2661,001001..5000,1675
201842,polyester,0,2269,001001..5000,1867
201843,polyester,1,2257,001001..5000,1877
