yearWeek,keywords,N_Tweets,avgRnkWeek,rankBucket,N_ASINs
201518,black,748,21840,020001..30000,1
201520,black,708,23105,020001..30000,1
201521,black,1028,21150,020001..30000,1
201527,black,1318,22322,020001..30000,1
201531,black,1170,21311,020001..30000,1
201533,black,1246,21875,020001..30000,1
201546,black,862,21823,020001..30000,1
201549,black,30,20515,020001..30000,1
201602,black,818,20360,020001..30000,1
201607,black,1132,22096,020001..30000,1
201610,black,314,23450,020001..30000,1
201611,black,554,20141,020001..30000,1
201616,black,716,20154,020001..30000,1
201617,black,692,21081,020001..30000,1
201618,black,680,22034,020001..30000,1
201624,black,524,23759,020001..30000,1
201625,black,866,21860,020001..30000,1
201629,black,900,22737,020001..30000,1
201633,black,682,20117,020001..30000,1
201635,black,588,20301,020001..30000,1
201636,black,746,20309,020001..30000,1
201637,black,776,22533,020001..30000,1
201639,black,580,28110,020001..30000,1
201723,black,380,26428,020001..30000,1
201724,black,408,22929,020001..30000,1
201725,black,390,29899,020001..30000,1
201727,black,454,23855,020001..30000,1
201729,black,496,28448,020001..30000,1
201732,black,398,23193,020001..30000,1
201733,black,374,29623,020001..30000,1
201734,black,378,28008,020001..30000,1
201738,black,456,23619,020001..30000,1
201739,black,328,21871,020001..30000,1
201740,black,310,22816,020001..30000,1
201741,black,268,23569,020001..30000,3
201742,black,324,25652,020001..30000,1
201743,black,226,25894,020001..30000,4
201744,black,152,25539,020001..30000,3
201748,black,62,23701,020001..30000,3
201749,black,130,20449,020001..30000,1
201751,black,134,25228,020001..30000,2
201752,black,164,26660,020001..30000,1
201802,black,274,22780,020001..30000,3
201803,black,232,23383,020001..30000,2
201804,black,686,23804,020001..30000,2
201805,black,166,23216,020001..30000,2
201806,black,230,22980,020001..30000,1
201807,black,188,26456,020001..30000,1
201808,black,576,23088,020001..30000,3
201809,black,212,28604,020001..30000,1
201810,black,294,21712,020001..30000,1
201811,black,234,25082,020001..30000,2
201812,black,334,27924,020001..30000,2
201813,black,188,26262,020001..30000,3
201814,black,264,25108,020001..30000,1
201815,black,190,25162,020001..30000,3
201816,black,80,23265,020001..30000,1
201817,black,98,24506,020001..30000,2
201818,black,80,25378,020001..30000,2
201822,black,1122,24334,020001..30000,160
201823,black,206,23730,020001..30000,140
201824,black,78,23521,020001..30000,155
201825,black,68,24601,020001..30000,122
201826,black,70,24260,020001..30000,150
201827,black,60,24531,020001..30000,113
201828,black,166,24418,020001..30000,151
201829,black,302,23560,020001..30000,167
201830,black,214,24440,020001..30000,154
201831,black,198,24807,020001..30000,140
201832,black,174,25621,020001..30000,174
201833,black,184,24495,020001..30000,149
201834,black,162,24546,020001..30000,201
201835,black,158,25717,020001..30000,202
201836,black,194,24232,020001..30000,210
201837,black,140,25099,020001..30000,184
201838,black,140,24960,020001..30000,278
201839,black,116,23690,020001..30000,232
201840,black,376,24551,020001..30000,273
201841,black,174,24183,020001..30000,248
201842,black,208,24582,020001..30000,256
201843,black,104,25236,020001..30000,287
