yearWeek,keywords,N_Tweets,avgRnkWeek,rankBucket,N_ASINs
201518,solid,46,21840,020001..30000,1
201520,solid,49,23105,020001..30000,1
201521,solid,53,21150,020001..30000,1
201527,solid,65,22322,020001..30000,1
201531,solid,69,21311,020001..30000,1
201533,solid,78,21875,020001..30000,1
201546,solid,63,21823,020001..30000,1
201549,solid,3,20515,020001..30000,1
201602,solid,38,20360,020001..30000,1
201607,solid,19,22096,020001..30000,1
201610,solid,12,23450,020001..30000,1
201611,solid,30,20141,020001..30000,1
201616,solid,43,20154,020001..30000,1
201617,solid,46,21081,020001..30000,1
201618,solid,31,22034,020001..30000,1
201624,solid,17,23759,020001..30000,1
201625,solid,36,21860,020001..30000,1
201629,solid,32,22737,020001..30000,1
201633,solid,38,20117,020001..30000,1
201635,solid,25,20301,020001..30000,1
201636,solid,37,20309,020001..30000,1
201637,solid,37,22533,020001..30000,1
201639,solid,31,28110,020001..30000,1
201711,solid,19,27516,020001..30000,1
201724,solid,24,22929,020001..30000,1
201738,solid,20,22771,020001..30000,1
201741,solid,16,20044,020001..30000,1
201743,solid,51,26889,020001..30000,2
201744,solid,9,23816,020001..30000,1
201748,solid,1,22539,020001..30000,2
201750,solid,15,25596,020001..30000,3
201751,solid,18,26123,020001..30000,2
201752,solid,11,20795,020001..30000,2
201753,solid,5,25676,020001..30000,1
201801,solid,17,21255,020001..30000,2
201802,solid,17,23108,020001..30000,3
201803,solid,18,23277,020001..30000,2
201804,solid,5,26817,020001..30000,2
201805,solid,5,26207,020001..30000,1
201806,solid,9,23323,020001..30000,2
201808,solid,8,23121,020001..30000,4
201809,solid,21,25671,020001..30000,4
201810,solid,18,27979,020001..30000,1
201811,solid,7,26113,020001..30000,5
201812,solid,6,27625,020001..30000,3
201813,solid,15,24665,020001..30000,4
201814,solid,13,23837,020001..30000,3
201815,solid,10,24304,020001..30000,4
201816,solid,2,23233,020001..30000,4
201817,solid,6,26060,020001..30000,2
201818,solid,6,24444,020001..30000,4
201822,solid,5,25009,020001..30000,70
201823,solid,5,24971,020001..30000,44
201824,solid,2,24084,020001..30000,56
201825,solid,3,24439,020001..30000,44
201826,solid,2,25777,020001..30000,46
201827,solid,4,22690,020001..30000,35
201828,solid,22,24341,020001..30000,46
201829,solid,8,23847,020001..30000,119
201830,solid,6,23776,020001..30000,85
201831,solid,12,24270,020001..30000,126
201832,solid,5,24749,020001..30000,155
201833,solid,2,25257,020001..30000,102
201834,solid,11,24490,020001..30000,208
201835,solid,8,24453,020001..30000,181
201836,solid,10,24802,020001..30000,204
201837,solid,5,23882,020001..30000,163
201838,solid,5,25111,020001..30000,233
201839,solid,7,23915,020001..30000,158
201840,solid,12,24703,020001..30000,215
201841,solid,9,24162,020001..30000,188
201842,solid,7,25191,020001..30000,174
201843,solid,6,24642,020001..30000,199
