yearWeek,keywords,N_Tweets,avgRnkWeek,rankBucket,N_ASINs
201634,nylon,8,24140,020001..30000,1
201712,nylon,18,24392,020001..30000,1
201715,nylon,4,22291,020001..30000,1
201720,nylon,9,24613,020001..30000,1
201721,nylon,5,23576,020001..30000,1
201723,nylon,2,20606,020001..30000,1
201734,nylon,4,20407,020001..30000,1
201738,nylon,6,22771,020001..30000,1
201739,nylon,15,21825,020001..30000,2
201740,nylon,3,22938,020001..30000,3
201742,nylon,1,27805,020001..30000,1
201743,nylon,5,23953,020001..30000,2
201744,nylon,2,25207,020001..30000,4
201748,nylon,1,25347,020001..30000,2
201749,nylon,1,23530,020001..30000,3
201750,nylon,3,22821,020001..30000,3
201752,nylon,2,24058,020001..30000,2
201753,nylon,3,20772,020001..30000,1
201801,nylon,8,24733,020001..30000,2
201802,nylon,6,21732,020001..30000,1
201803,nylon,5,21840,020001..30000,1
201804,nylon,5,25253,020001..30000,2
201806,nylon,2,22080,020001..30000,1
201808,nylon,4,27834,020001..30000,1
201809,nylon,4,23690,020001..30000,2
201810,nylon,1,27979,020001..30000,1
201811,nylon,1,26788,020001..30000,2
201812,nylon,3,26128,020001..30000,1
201813,nylon,5,24230,020001..30000,2
201814,nylon,2,23201,020001..30000,2
201815,nylon,7,20957,020001..30000,1
201816,nylon,1,25222,020001..30000,2
201817,nylon,1,26448,020001..30000,3
201818,nylon,0,23201,020001..30000,3
201822,nylon,2,24985,020001..30000,53
201823,nylon,6,24399,020001..30000,46
201824,nylon,2,24288,020001..30000,44
201825,nylon,1,24886,020001..30000,40
201826,nylon,3,24514,020001..30000,34
201827,nylon,1,26530,020001..30000,20
201828,nylon,8,25734,020001..30000,29
201829,nylon,5,26171,020001..30000,52
201830,nylon,4,25540,020001..30000,31
201831,nylon,2,25187,020001..30000,48
201832,nylon,20,24204,020001..30000,47
201833,nylon,3,24820,020001..30000,65
201834,nylon,8,23860,020001..30000,62
201835,nylon,2,24796,020001..30000,43
201836,nylon,22,25056,020001..30000,39
201837,nylon,2,24624,020001..30000,48
201838,nylon,7,23830,020001..30000,26
201839,nylon,1,23979,020001..30000,65
201840,nylon,3,25782,020001..30000,33
201841,nylon,4,25968,020001..30000,27
201842,nylon,5,26272,020001..30000,36
201843,nylon,1,22529,020001..30000,71
