yearWeek,keywords,N_Tweets,avgRnkWeek,rankBucket,N_ASINs
201724,white,188,647,0..1000,1
201725,white,372,497,0..1000,1
201726,white,130,234,0..1000,1
201727,white,166,165,0..1000,1
201728,white,137,223,0..1000,1
201729,white,124,173,0..1000,1
201730,white,118,166,0..1000,1
201731,white,61,171,0..1000,1
201732,white,126,177,0..1000,1
201733,white,139,181,0..1000,1
201734,white,95,296,0..1000,1
201735,white,119,276,0..1000,1
201736,white,127,457,0..1000,1
201737,white,77,448,0..1000,1
201738,white,102,423,0..1000,1
201739,white,105,459,0..1000,1
201740,white,93,443,0..1000,1
201741,white,105,345,0..1000,1
201742,white,91,407,0..1000,1
201743,white,71,502,0..1000,1
201744,white,32,548,0..1000,1
201802,white,96,969,0..1000,1
201803,white,101,964,0..1000,1
201806,white,72,850,0..1000,1
201807,white,34,853,0..1000,1
201808,white,86,971,0..1000,1
201809,white,115,608,0..1000,1
201810,white,51,470,0..1000,1
201811,white,57,238,0..1000,2
201812,white,51,282,0..1000,2
201813,white,70,187,0..1000,2
201814,white,91,241,0..1000,2
201815,white,54,155,0..1000,2
201816,white,25,134,0..1000,2
201817,white,30,116,0..1000,2
201818,white,18,128,0..1000,2
201822,white,21,403,0..1000,1633
201823,white,51,422,0..1000,1642
201824,white,25,391,0..1000,1520
201825,white,17,401,0..1000,1652
201826,white,24,418,0..1000,1740
201827,white,19,404,0..1000,1719
201828,white,57,414,0..1000,1758
201829,white,122,409,0..1000,1561
201830,white,71,399,0..1000,1743
201831,white,57,437,0..1000,2027
201832,white,66,404,0..1000,1955
201833,white,56,383,0..1000,1997
201834,white,53,398,0..1000,2023
201835,white,78,392,0..1000,1952
201836,white,97,405,0..1000,2053
201837,white,51,406,0..1000,1797
201838,white,68,391,0..1000,1858
201839,white,42,369,0..1000,1737
201840,white,55,439,0..1000,1875
201841,white,39,442,0..1000,1601
201842,white,40,443,0..1000,1120
201843,white,21,520,0..1000,1068
