yearWeek,keywords,N_Tweets,avgRnkWeek,rankBucket,N_ASINs
201634,polyester,2,24140,020001..30000,1
201712,polyester,1,24948,020001..30000,2
201722,polyester,3,21620,020001..30000,1
201723,polyester,2,28393,020001..30000,3
201725,polyester,12,26184,020001..30000,2
201728,polyester,3,24239,020001..30000,1
201729,polyester,4,28448,020001..30000,1
201732,polyester,1,23193,020001..30000,1
201733,polyester,2,29623,020001..30000,1
201734,polyester,2,28008,020001..30000,1
201735,polyester,2,27160,020001..30000,1
201737,polyester,1,26401,020001..30000,1
201738,polyester,1,25340,020001..30000,2
201739,polyester,1,25456,020001..30000,2
201740,polyester,2,24216,020001..30000,3
201741,polyester,4,25202,020001..30000,3
201742,polyester,2,24792,020001..30000,3
201743,polyester,0,23088,020001..30000,4
201744,polyester,3,25833,020001..30000,6
201748,polyester,1,24234,020001..30000,2
201749,polyester,0,20858,020001..30000,1
201751,polyester,0,24132,020001..30000,2
201752,polyester,1,22616,020001..30000,3
201753,polyester,0,29147,020001..30000,1
201801,polyester,0,20601,020001..30000,1
201802,polyester,1,23556,020001..30000,2
201803,polyester,2,23448,020001..30000,3
201804,polyester,1,23572,020001..30000,3
201805,polyester,2,23216,020001..30000,2
201806,polyester,0,23773,020001..30000,2
201807,polyester,0,23598,020001..30000,2
201808,polyester,0,24374,020001..30000,4
201809,polyester,4,27211,020001..30000,3
201810,polyester,1,23135,020001..30000,2
201811,polyester,2,26760,020001..30000,2
201812,polyester,7,27521,020001..30000,3
201813,polyester,0,28653,020001..30000,2
201815,polyester,0,23788,020001..30000,2
201816,polyester,0,22459,020001..30000,2
201817,polyester,0,24506,020001..30000,2
201818,polyester,1,25646,020001..30000,3
201822,polyester,0,24037,020001..30000,168
201823,polyester,0,23425,020001..30000,157
201824,polyester,0,24251,020001..30000,183
201825,polyester,0,24531,020001..30000,152
201826,polyester,0,23555,020001..30000,164
201827,polyester,0,24317,020001..30000,140
201828,polyester,2,24449,020001..30000,151
201829,polyester,1,23417,020001..30000,212
201830,polyester,1,24208,020001..30000,165
201831,polyester,2,24432,020001..30000,170
201832,polyester,2,24420,020001..30000,216
201833,polyester,2,25574,020001..30000,248
201834,polyester,5,24359,020001..30000,323
201835,polyester,1,25224,020001..30000,199
201836,polyester,2,24284,020001..30000,251
201837,polyester,1,24362,020001..30000,153
201838,polyester,1,25581,020001..30000,239
201839,polyester,1,23855,020001..30000,189
201840,polyester,3,25133,020001..30000,257
201841,polyester,1,23928,020001..30000,319
201842,polyester,0,25380,020001..30000,407
201843,polyester,1,24325,020001..30000,359
