yearWeek,keywords,N_Tweets,avgRnkWeek,rankBucket,N_ASINs
201536,black,1254,8923,005001..10000,1
201537,black,916,8231,005001..10000,1
201627,black,770,5163,005001..10000,1
201712,black,644,8960,005001..10000,1
201713,black,668,5060,005001..10000,1
201714,black,668,7477,005001..10000,1
201728,black,986,9740,005001..10000,1
201729,black,496,7902,005001..10000,2
201730,black,392,5164,005001..10000,2
201731,black,240,8471,005001..10000,1
201732,black,398,5035,005001..10000,1
201736,black,420,6719,005001..10000,1
201737,black,348,5996,005001..10000,1
201738,black,456,6753,005001..10000,1
201739,black,328,6785,005001..10000,1
201740,black,310,5266,005001..10000,1
201741,black,268,6367,005001..10000,1
201744,black,152,7227,005001..10000,2
201750,black,238,8503,005001..10000,2
201751,black,134,6000,005001..10000,3
201752,black,164,7614,005001..10000,2
201753,black,24,9816,005001..10000,1
201801,black,368,8053,005001..10000,1
201802,black,274,8391,005001..10000,2
201803,black,232,9542,005001..10000,1
201804,black,686,8178,005001..10000,3
201805,black,166,8212,005001..10000,4
201806,black,230,7330,005001..10000,2
201807,black,188,6647,005001..10000,2
201809,black,212,5933,005001..10000,1
201810,black,294,7786,005001..10000,1
201811,black,234,7413,005001..10000,1
201814,black,264,7776,005001..10000,1
201815,black,190,8757,005001..10000,1
201816,black,80,8055,005001..10000,2
201817,black,98,7632,005001..10000,1
201818,black,80,9356,005001..10000,1
201822,black,1122,7413,005001..10000,239
201823,black,206,8041,005001..10000,229
201824,black,78,7408,005001..10000,238
201825,black,68,7942,005001..10000,268
201826,black,70,7643,005001..10000,311
201827,black,60,7197,005001..10000,309
201828,black,166,7154,005001..10000,328
201829,black,302,7239,005001..10000,310
201830,black,214,7470,005001..10000,316
201831,black,198,7283,005001..10000,367
201832,black,174,7634,005001..10000,377
201833,black,184,7640,005001..10000,458
201834,black,162,7219,005001..10000,492
201835,black,158,7551,005001..10000,499
201836,black,194,7662,005001..10000,485
201837,black,140,7074,005001..10000,579
201838,black,140,7201,005001..10000,550
201839,black,116,7265,005001..10000,677
201840,black,376,7294,005001..10000,745
201841,black,174,7048,005001..10000,798
201842,black,208,7131,005001..10000,886
201843,black,104,7555,005001..10000,831
