yearWeek,keywords,N_Tweets,avgRnkWeek,rankBucket,N_ASINs
201711,cotton,104,340,0..1000,3
201712,cotton,88,277,0..1000,4
201713,cotton,98,248,0..1000,4
201714,cotton,104,372,0..1000,5
201715,cotton,46,275,0..1000,4
201716,cotton,64,201,0..1000,4
201717,cotton,68,220,0..1000,4
201718,cotton,52,321,0..1000,5
201719,cotton,62,256,0..1000,4
201720,cotton,40,168,0..1000,4
201721,cotton,66,369,0..1000,5
201722,cotton,48,356,0..1000,5
201723,cotton,56,434,0..1000,5
201724,cotton,50,337,0..1000,5
201725,cotton,28,274,0..1000,5
201726,cotton,52,255,0..1000,5
201727,cotton,66,245,0..1000,5
201728,cotton,86,344,0..1000,4
201729,cotton,54,291,0..1000,5
201730,cotton,66,288,0..1000,5
201731,cotton,48,173,0..1000,4
201732,cotton,68,200,0..1000,4
201733,cotton,50,367,0..1000,5
201734,cotton,40,224,0..1000,4
201735,cotton,48,252,0..1000,4
201736,cotton,62,215,0..1000,4
201737,cotton,84,219,0..1000,4
201738,cotton,102,192,0..1000,4
201739,cotton,98,172,0..1000,4
201740,cotton,34,177,0..1000,4
201741,cotton,74,203,0..1000,4
201742,cotton,32,285,0..1000,4
201743,cotton,60,410,0..1000,4
201744,cotton,16,254,0..1000,4
201748,cotton,8,520,0..1000,3
201749,cotton,28,525,0..1000,3
201750,cotton,36,641,0..1000,3
201751,cotton,18,352,0..1000,2
201752,cotton,34,431,0..1000,5
201753,cotton,10,418,0..1000,6
201801,cotton,38,472,0..1000,6
201802,cotton,62,346,0..1000,7
201803,cotton,36,291,0..1000,7
201804,cotton,28,238,0..1000,7
201805,cotton,40,233,0..1000,7
201806,cotton,14,206,0..1000,7
201807,cotton,38,193,0..1000,7
201808,cotton,42,220,0..1000,8
201809,cotton,46,263,0..1000,8
201810,cotton,36,324,0..1000,9
201811,cotton,24,245,0..1000,8
201812,cotton,46,299,0..1000,9
201813,cotton,34,347,0..1000,10
201814,cotton,32,333,0..1000,10
201815,cotton,46,270,0..1000,9
201816,cotton,18,375,0..1000,12
201817,cotton,22,376,0..1000,12
201818,cotton,10,376,0..1000,12
201822,cotton,20,379,0..1000,828
201823,cotton,44,393,0..1000,860
201824,cotton,16,353,0..1000,786
201825,cotton,4,307,0..1000,788
201826,cotton,14,308,0..1000,805
201827,cotton,18,308,0..1000,802
201828,cotton,38,341,0..1000,900
201829,cotton,20,373,0..1000,855
201830,cotton,30,285,0..1000,877
201831,cotton,54,381,0..1000,1002
201832,cotton,26,271,0..1000,893
201833,cotton,30,296,0..1000,956
201834,cotton,36,408,0..1000,1178
201835,cotton,34,319,0..1000,1046
201836,cotton,12,411,0..1000,1220
201837,cotton,38,391,0..1000,1076
201838,cotton,28,365,0..1000,1056
201839,cotton,34,320,0..1000,1005
201840,cotton,32,327,0..1000,947
201841,cotton,22,351,0..1000,821
201842,cotton,40,514,0..1000,834
201843,cotton,12,560,0..1000,756
