yearWeek,keywords,N_Tweets,avgRnkWeek,rankBucket,N_ASINs
201536,cotton,146,8923,005001..10000,1
201537,cotton,96,8231,005001..10000,1
201624,cotton,44,9667,005001..10000,1
201631,cotton,206,8795,005001..10000,1
201632,cotton,180,7049,005001..10000,2
201633,cotton,132,6165,005001..10000,1
201634,cotton,82,5986,005001..10000,2
201635,cotton,114,6695,005001..10000,1
201638,cotton,64,5626,005001..10000,1
201639,cotton,60,7698,005001..10000,1
201717,cotton,68,9446,005001..10000,1
201718,cotton,52,6060,005001..10000,1
201719,cotton,62,5182,005001..10000,1
201720,cotton,40,9052,005001..10000,1
201721,cotton,66,6495,005001..10000,2
201722,cotton,48,8803,005001..10000,1
201723,cotton,56,7156,005001..10000,2
201724,cotton,50,6566,005001..10000,2
201726,cotton,52,8606,005001..10000,1
201727,cotton,66,6723,005001..10000,1
201728,cotton,86,5704,005001..10000,2
201729,cotton,54,7443,005001..10000,1
201730,cotton,66,6534,005001..10000,2
201731,cotton,48,5926,005001..10000,1
201732,cotton,68,5135,005001..10000,1
201733,cotton,50,6878,005001..10000,2
201734,cotton,40,7172,005001..10000,2
201735,cotton,48,8993,005001..10000,1
201736,cotton,62,7400,005001..10000,1
201737,cotton,84,6881,005001..10000,2
201738,cotton,102,7278,005001..10000,4
201739,cotton,98,7020,005001..10000,4
201740,cotton,34,6199,005001..10000,5
201741,cotton,74,6441,005001..10000,4
201742,cotton,32,7624,005001..10000,4
201743,cotton,60,7335,005001..10000,7
201744,cotton,16,8567,005001..10000,7
201748,cotton,8,7529,005001..10000,3
201749,cotton,28,8595,005001..10000,2
201750,cotton,36,8262,005001..10000,2
201751,cotton,18,8359,005001..10000,3
201752,cotton,34,7029,005001..10000,5
201753,cotton,10,7382,005001..10000,2
201801,cotton,38,7368,005001..10000,5
201802,cotton,62,6982,005001..10000,4
201803,cotton,36,6792,005001..10000,2
201804,cotton,28,5782,005001..10000,2
201805,cotton,40,5706,005001..10000,2
201806,cotton,14,6858,005001..10000,5
201807,cotton,38,7958,005001..10000,5
201808,cotton,42,7201,005001..10000,7
201809,cotton,46,6420,005001..10000,5
201810,cotton,36,6906,005001..10000,5
201811,cotton,24,8277,005001..10000,2
201813,cotton,34,6260,005001..10000,3
201814,cotton,32,7232,005001..10000,3
201815,cotton,46,8252,005001..10000,2
201816,cotton,18,7270,005001..10000,3
201817,cotton,22,6238,005001..10000,3
201818,cotton,10,6992,005001..10000,3
201822,cotton,20,7645,005001..10000,232
201823,cotton,44,7492,005001..10000,200
201824,cotton,16,7125,005001..10000,242
201825,cotton,4,7539,005001..10000,242
201826,cotton,14,7396,005001..10000,399
201827,cotton,18,7226,005001..10000,446
201828,cotton,38,6944,005001..10000,386
201829,cotton,20,6695,005001..10000,340
201830,cotton,30,6946,005001..10000,250
201831,cotton,54,6829,005001..10000,355
201832,cotton,26,7552,005001..10000,394
201833,cotton,30,7722,005001..10000,300
201834,cotton,36,6957,005001..10000,306
201835,cotton,34,7291,005001..10000,343
201836,cotton,12,6725,005001..10000,277
201837,cotton,38,6992,005001..10000,312
201838,cotton,28,7178,005001..10000,238
201839,cotton,34,7427,005001..10000,375
201840,cotton,32,7211,005001..10000,546
201841,cotton,22,6532,005001..10000,531
201842,cotton,40,7399,005001..10000,639
201843,cotton,12,7915,005001..10000,640
