yearWeek,keywords,N_Tweets,avgRnkWeek,rankBucket,N_ASINs
201518,white,196,21840,020001..30000,1
201520,white,243,23105,020001..30000,1
201521,white,328,21150,020001..30000,1
201527,white,339,22322,020001..30000,1
201531,white,309,21311,020001..30000,1
201533,white,302,21875,020001..30000,1
201546,white,292,21823,020001..30000,1
201549,white,13,20515,020001..30000,1
201602,white,170,20360,020001..30000,1
201607,white,281,22096,020001..30000,1
201610,white,104,23450,020001..30000,1
201611,white,132,20141,020001..30000,1
201616,white,156,20154,020001..30000,1
201617,white,157,21081,020001..30000,1
201618,white,189,22034,020001..30000,1
201624,white,150,23759,020001..30000,1
201625,white,264,21860,020001..30000,1
201629,white,243,22737,020001..30000,1
201633,white,179,20117,020001..30000,1
201635,white,153,20301,020001..30000,1
201636,white,178,20309,020001..30000,1
201637,white,175,22533,020001..30000,1
201639,white,181,28110,020001..30000,1
201739,white,105,21871,020001..30000,1
201740,white,93,21731,020001..30000,3
201741,white,105,24942,020001..30000,1
201742,white,91,24366,020001..30000,1
201743,white,71,22726,020001..30000,1
201744,white,32,25769,020001..30000,3
201748,white,14,21039,020001..30000,1
201752,white,38,21867,020001..30000,2
201815,white,54,20957,020001..30000,1
201816,white,25,27742,020001..30000,1
201817,white,30,25902,020001..30000,2
201818,white,18,24022,020001..30000,1
201822,white,21,23795,020001..30000,74
201823,white,51,23397,020001..30000,89
201824,white,25,23810,020001..30000,102
201825,white,17,24373,020001..30000,82
201826,white,24,24912,020001..30000,84
201827,white,19,24348,020001..30000,71
201828,white,57,24769,020001..30000,98
201829,white,122,24079,020001..30000,89
201830,white,71,23943,020001..30000,66
201831,white,57,25866,020001..30000,60
201832,white,66,25971,020001..30000,108
201833,white,56,24345,020001..30000,93
201834,white,53,24737,020001..30000,112
201835,white,78,25483,020001..30000,89
201836,white,97,23828,020001..30000,128
201837,white,51,23908,020001..30000,112
201838,white,68,24714,020001..30000,98
201839,white,42,25213,020001..30000,37
201840,white,55,23796,020001..30000,45
201841,white,39,25465,020001..30000,61
201842,white,40,25248,020001..30000,110
201843,white,21,24708,020001..30000,105
