yearWeek,keywords,N_Tweets,avgRnkWeek,rankBucket,N_ASINs
201518,grey,76,21840,020001..30000,1
201520,grey,50,23105,020001..30000,1
201521,grey,64,21150,020001..30000,1
201527,grey,80,22322,020001..30000,1
201531,grey,86,21311,020001..30000,1
201533,grey,74,21875,020001..30000,1
201546,grey,138,21823,020001..30000,1
201549,grey,4,20515,020001..30000,1
201602,grey,76,20360,020001..30000,1
201607,grey,58,22096,020001..30000,1
201610,grey,46,23450,020001..30000,1
201611,grey,36,20141,020001..30000,1
201616,grey,62,20154,020001..30000,1
201617,grey,58,21081,020001..30000,1
201618,grey,72,22034,020001..30000,1
201624,grey,74,23759,020001..30000,1
201625,grey,96,21860,020001..30000,1
201629,grey,138,22737,020001..30000,1
201633,grey,96,20117,020001..30000,1
201635,grey,60,20301,020001..30000,1
201636,grey,78,20309,020001..30000,1
201637,grey,64,22533,020001..30000,1
201639,grey,76,28110,020001..30000,1
201739,grey,46,21871,020001..30000,1
201740,grey,30,22816,020001..30000,1
201743,grey,22,22726,020001..30000,1
201744,grey,10,25281,020001..30000,1
201748,grey,4,21039,020001..30000,1
201751,grey,12,22305,020001..30000,1
201752,grey,14,26660,020001..30000,1
201802,grey,36,21228,020001..30000,1
201812,grey,66,20480,020001..30000,1
201815,grey,12,22660,020001..30000,1
201817,grey,12,22262,020001..30000,1
201818,grey,2,24022,020001..30000,1
201822,grey,6,24762,020001..30000,20
201823,grey,6,23475,020001..30000,40
201824,grey,4,22582,020001..30000,39
201825,grey,6,23561,020001..30000,40
201826,grey,2,24099,020001..30000,34
201827,grey,8,25401,020001..30000,29
201828,grey,10,25199,020001..30000,29
201829,grey,14,23402,020001..30000,46
201830,grey,8,25583,020001..30000,8
201831,grey,8,22812,020001..30000,18
201832,grey,10,25627,020001..30000,31
201833,grey,16,25735,020001..30000,45
201834,grey,8,24266,020001..30000,52
201835,grey,10,24024,020001..30000,24
201836,grey,8,24406,020001..30000,49
201837,grey,10,23821,020001..30000,61
201838,grey,8,24543,020001..30000,73
201839,grey,12,23415,020001..30000,58
201840,grey,4,25734,020001..30000,52
201841,grey,12,25805,020001..30000,43
201842,grey,18,25259,020001..30000,47
201843,grey,4,25642,020001..30000,49
