yearWeek,keywords,N_Tweets,avgRnkWeek,rankBucket,N_ASINs
201627,nylon,21,5163,005001..10000,1
201634,nylon,8,6141,005001..10000,1
201715,nylon,4,8429,005001..10000,1
201719,nylon,12,6567,005001..10000,1
201720,nylon,9,8241,005001..10000,1
201724,nylon,6,9617,005001..10000,1
201735,nylon,4,6946,005001..10000,1
201738,nylon,6,8368,005001..10000,1
201739,nylon,15,8544,005001..10000,1
201741,nylon,5,7699,005001..10000,2
201742,nylon,1,6642,005001..10000,2
201743,nylon,5,8268,005001..10000,2
201744,nylon,2,6949,005001..10000,2
201748,nylon,1,7937,005001..10000,1
201749,nylon,1,6034,005001..10000,1
201750,nylon,3,9969,005001..10000,1
201751,nylon,5,6604,005001..10000,2
201752,nylon,2,6144,005001..10000,1
201753,nylon,3,9145,005001..10000,3
201801,nylon,8,7528,005001..10000,1
201802,nylon,6,6559,005001..10000,2
201803,nylon,5,7561,005001..10000,3
201804,nylon,5,6702,005001..10000,4
201805,nylon,2,6852,005001..10000,4
201806,nylon,2,6815,005001..10000,3
201807,nylon,5,6547,005001..10000,2
201808,nylon,4,6850,005001..10000,1
201809,nylon,4,7186,005001..10000,2
201810,nylon,1,7809,005001..10000,2
201811,nylon,1,8891,005001..10000,1
201812,nylon,3,9803,005001..10000,1
201813,nylon,5,7773,005001..10000,2
201814,nylon,2,7006,005001..10000,2
201815,nylon,7,5026,005001..10000,1
201816,nylon,1,7463,005001..10000,2
201817,nylon,1,6824,005001..10000,3
201818,nylon,0,6017,005001..10000,3
201822,nylon,2,7737,005001..10000,252
201823,nylon,6,8040,005001..10000,256
201824,nylon,2,7326,005001..10000,229
201825,nylon,1,7607,005001..10000,300
201826,nylon,3,7583,005001..10000,236
201827,nylon,1,7798,005001..10000,259
201828,nylon,8,7205,005001..10000,274
201829,nylon,5,7204,005001..10000,276
201830,nylon,4,7271,005001..10000,279
201831,nylon,2,7177,005001..10000,280
201832,nylon,20,7180,005001..10000,219
201833,nylon,3,6866,005001..10000,253
201834,nylon,8,7070,005001..10000,273
201835,nylon,2,7034,005001..10000,280
201836,nylon,22,7440,005001..10000,260
201837,nylon,2,6629,005001..10000,348
201838,nylon,7,7417,005001..10000,252
201839,nylon,1,6561,005001..10000,353
201840,nylon,3,7961,005001..10000,389
201841,nylon,4,7829,005001..10000,268
201842,nylon,5,6903,005001..10000,234
201843,nylon,1,7120,005001..10000,224
