yearWeek,keywords,N_Tweets,avgRnkWeek,rankBucket,N_ASINs
201514,solid,35,19115,010001..20000,1
201523,solid,8,18822,010001..20000,1
201524,solid,20,17512,010001..20000,1
201526,solid,32,15623,010001..20000,1
201530,solid,70,13720,010001..20000,1
201532,solid,63,11651,010001..20000,1
201534,solid,64,15291,010001..20000,1
201535,solid,58,12823,010001..20000,1
201538,solid,30,14668,010001..20000,1
201539,solid,22,12168,010001..20000,1
201547,solid,8,19828,010001..20000,1
201548,solid,95,19983,010001..20000,1
201603,solid,38,13671,010001..20000,1
201604,solid,33,16208,010001..20000,1
201605,solid,33,14766,010001..20000,1
201606,solid,9,18138,010001..20000,1
201608,solid,30,18927,010001..20000,1
201609,solid,6,15991,010001..20000,1
201612,solid,28,16516,010001..20000,1
201613,solid,52,15188,010001..20000,1
201614,solid,34,17767,010001..20000,1
201615,solid,68,15751,010001..20000,1
201619,solid,35,13560,010001..20000,1
201620,solid,31,14398,010001..20000,1
201621,solid,34,17206,010001..20000,1
201622,solid,24,14802,010001..20000,1
201623,solid,10,19356,010001..20000,1
201626,solid,28,14854,010001..20000,1
201627,solid,20,15783,010001..20000,1
201628,solid,36,12873,010001..20000,1
201630,solid,41,13405,010001..20000,1
201631,solid,38,11439,010001..20000,1
201632,solid,38,18916,010001..20000,1
201634,solid,26,19246,010001..20000,1
201638,solid,27,19333,010001..20000,1
201701,solid,39,18400,010001..20000,1
201712,solid,34,19430,010001..20000,1
201716,solid,18,12355,010001..20000,1
201717,solid,12,14082,010001..20000,1
201719,solid,38,14773,010001..20000,1
201720,solid,16,13556,010001..20000,1
201721,solid,21,10678,010001..20000,1
201725,solid,12,14304,010001..20000,2
201726,solid,9,12611,010001..20000,2
201727,solid,12,13689,010001..20000,1
201728,solid,17,12770,010001..20000,1
201731,solid,5,10018,010001..20000,1
201735,solid,16,12379,010001..20000,1
201739,solid,32,11305,010001..20000,1
201740,solid,7,11280,010001..20000,1
201741,solid,16,12184,010001..20000,1
201742,solid,20,13812,010001..20000,3
201744,solid,9,18185,010001..20000,1
201748,solid,1,16681,010001..20000,2
201749,solid,11,18695,010001..20000,4
201750,solid,15,18917,010001..20000,1
201751,solid,18,16822,010001..20000,1
201752,solid,11,13914,010001..20000,1
201753,solid,5,15931,010001..20000,2
201801,solid,17,13198,010001..20000,2
201802,solid,17,15627,010001..20000,2
201803,solid,18,15273,010001..20000,3
201804,solid,5,17394,010001..20000,4
201805,solid,5,14779,010001..20000,4
201806,solid,9,12779,010001..20000,2
201807,solid,5,13376,010001..20000,4
201808,solid,8,13906,010001..20000,2
201809,solid,21,13513,010001..20000,2
201810,solid,18,15662,010001..20000,4
201811,solid,7,13661,010001..20000,2
201812,solid,6,16219,010001..20000,2
201813,solid,15,13572,010001..20000,2
201814,solid,13,16526,010001..20000,2
201815,solid,10,17338,010001..20000,3
201816,solid,2,18033,010001..20000,3
201817,solid,6,15179,010001..20000,5
201818,solid,6,15159,010001..20000,3
201822,solid,5,13251,010001..20000,255
201823,solid,5,13179,010001..20000,261
201824,solid,2,13818,010001..20000,271
201825,solid,3,14393,010001..20000,203
201826,solid,2,13169,010001..20000,312
201827,solid,4,13926,010001..20000,257
201828,solid,22,14441,010001..20000,272
201829,solid,8,13651,010001..20000,236
201830,solid,6,14752,010001..20000,242
201831,solid,12,14616,010001..20000,160
201832,solid,5,14818,010001..20000,175
201833,solid,2,14540,010001..20000,205
201834,solid,11,14234,010001..20000,270
201835,solid,8,14824,010001..20000,336
201836,solid,10,14702,010001..20000,360
201837,solid,5,15714,010001..20000,424
201838,solid,5,14820,010001..20000,263
201839,solid,7,14685,010001..20000,378
201840,solid,12,13808,010001..20000,360
201841,solid,9,13820,010001..20000,446
201842,solid,7,14115,010001..20000,499
201843,solid,6,14132,010001..20000,528
