yearWeek,keywords,N_Tweets,avgRnkWeek,rankBucket,N_ASINs
201715,floral,37,6493,005001..10000,1
201716,floral,55,9524,005001..10000,1
201719,floral,26,6454,005001..10000,2
201721,floral,52,8643,005001..10000,1
201724,floral,73,8677,005001..10000,1
201725,floral,22,8118,005001..10000,1
201726,floral,33,7532,005001..10000,1
201729,floral,42,6464,005001..10000,1
201730,floral,36,5960,005001..10000,1
201731,floral,18,7751,005001..10000,1
201732,floral,37,6368,005001..10000,1
201733,floral,30,7173,005001..10000,2
201734,floral,19,7190,005001..10000,1
201737,floral,52,5493,005001..10000,1
201738,floral,35,6443,005001..10000,2
201739,floral,31,7197,005001..10000,3
201740,floral,27,6744,005001..10000,3
201741,floral,37,7367,005001..10000,3
201742,floral,45,9576,005001..10000,1
201743,floral,46,8479,005001..10000,2
201744,floral,15,8292,005001..10000,2
201748,floral,12,7197,005001..10000,1
201749,floral,14,8948,005001..10000,1
201750,floral,12,9959,005001..10000,1
201751,floral,14,8219,005001..10000,1
201752,floral,19,7395,005001..10000,2
201753,floral,2,7859,005001..10000,2
201801,floral,15,7085,005001..10000,2
201802,floral,33,6859,005001..10000,1
201803,floral,38,7113,005001..10000,2
201804,floral,25,7118,005001..10000,3
201805,floral,14,7055,005001..10000,2
201806,floral,8,6648,005001..10000,3
201807,floral,13,8912,005001..10000,2
201808,floral,19,7655,005001..10000,3
201809,floral,31,5956,005001..10000,3
201810,floral,19,5853,005001..10000,3
201811,floral,25,8715,005001..10000,1
201812,floral,19,7133,005001..10000,1
201822,floral,12,7450,005001..10000,91
201823,floral,18,7758,005001..10000,111
201824,floral,5,7626,005001..10000,123
201825,floral,6,8196,005001..10000,93
201826,floral,9,8092,005001..10000,211
201827,floral,8,8119,005001..10000,228
201828,floral,18,7388,005001..10000,221
201829,floral,6,6577,005001..10000,216
201830,floral,20,6786,005001..10000,171
201831,floral,13,6386,005001..10000,242
201832,floral,7,7547,005001..10000,219
201833,floral,11,7775,005001..10000,143
201834,floral,9,7762,005001..10000,154
201835,floral,11,7128,005001..10000,247
201836,floral,8,7430,005001..10000,148
201837,floral,22,7348,005001..10000,209
201838,floral,19,6897,005001..10000,319
201839,floral,9,6928,005001..10000,379
201840,floral,5,7026,005001..10000,487
201841,floral,8,6539,005001..10000,594
201842,floral,11,7531,005001..10000,699
201843,floral,5,7878,005001..10000,637
