yearWeek,keywords,N_Tweets,avgRnkWeek,rankBucket,N_ASINs
201514,white,162,19115,010001..20000,1
201523,white,41,18822,010001..20000,1
201524,white,78,17512,010001..20000,1
201526,white,210,15623,010001..20000,1
201530,white,317,13720,010001..20000,1
201532,white,291,11651,010001..20000,1
201534,white,237,15291,010001..20000,1
201535,white,205,12823,010001..20000,1
201538,white,204,14668,010001..20000,1
201539,white,151,12168,010001..20000,1
201547,white,48,19828,010001..20000,1
201548,white,335,19983,010001..20000,1
201603,white,211,13671,010001..20000,1
201604,white,204,16208,010001..20000,1
201605,white,197,14766,010001..20000,1
201606,white,102,18138,010001..20000,1
201608,white,224,18927,010001..20000,1
201609,white,55,15991,010001..20000,1
201612,white,177,16516,010001..20000,1
201613,white,196,15188,010001..20000,1
201614,white,247,17767,010001..20000,1
201615,white,206,15751,010001..20000,1
201619,white,191,13560,010001..20000,1
201620,white,173,14398,010001..20000,1
201621,white,168,17206,010001..20000,1
201622,white,89,14802,010001..20000,1
201623,white,91,19356,010001..20000,1
201626,white,204,14854,010001..20000,1
201627,white,192,15783,010001..20000,1
201628,white,291,12873,010001..20000,1
201630,white,270,13405,010001..20000,1
201631,white,237,11439,010001..20000,1
201632,white,230,18916,010001..20000,1
201634,white,111,19246,010001..20000,1
201638,white,438,19333,010001..20000,1
201701,white,123,18400,010001..20000,1
201723,white,117,17279,010001..20000,1
201727,white,166,10027,010001..20000,1
201728,white,137,14533,010001..20000,1
201735,white,119,16813,010001..20000,1
201736,white,127,13851,010001..20000,2
201737,white,77,16134,010001..20000,2
201738,white,102,14114,010001..20000,2
201739,white,105,14223,010001..20000,1
201741,white,105,19674,010001..20000,2
201742,white,91,18228,010001..20000,1
201749,white,35,14301,010001..20000,1
201753,white,7,16318,010001..20000,2
201801,white,66,15292,010001..20000,2
201802,white,96,12300,010001..20000,3
201803,white,101,13379,010001..20000,1
201807,white,34,10744,010001..20000,1
201808,white,86,10525,010001..20000,1
201809,white,115,10076,010001..20000,1
201810,white,51,13980,010001..20000,1
201811,white,57,12180,010001..20000,2
201812,white,51,13805,010001..20000,2
201813,white,70,15087,010001..20000,2
201814,white,91,16225,010001..20000,2
201815,white,54,12273,010001..20000,1
201816,white,25,17169,010001..20000,1
201822,white,21,14929,010001..20000,132
201823,white,51,14499,010001..20000,122
201824,white,25,13870,010001..20000,105
201825,white,17,13973,010001..20000,114
201826,white,24,15067,010001..20000,138
201827,white,19,14533,010001..20000,133
201828,white,57,14603,010001..20000,133
201829,white,122,14348,010001..20000,163
201830,white,71,14122,010001..20000,170
201831,white,57,13460,010001..20000,124
201832,white,66,12601,010001..20000,123
201833,white,56,13339,010001..20000,103
201834,white,53,13638,010001..20000,129
201835,white,78,14599,010001..20000,202
201836,white,97,15574,010001..20000,175
201837,white,51,14524,010001..20000,205
201838,white,68,13982,010001..20000,198
201839,white,42,14374,010001..20000,124
201840,white,55,14730,010001..20000,120
201841,white,39,13892,010001..20000,169
201842,white,40,13129,010001..20000,239
201843,white,21,14452,010001..20000,223
