yearWeek,keywords,N_Tweets,avgRnkWeek,rankBucket,N_ASINs
201717,polyester,4,10152,010001..20000,1
201718,polyester,2,13704,010001..20000,1
201720,polyester,2,16400,010001..20000,1
201723,polyester,2,17279,010001..20000,1
201726,polyester,32,11190,010001..20000,1
201727,polyester,8,12086,010001..20000,2
201728,polyester,3,14690,010001..20000,2
201729,polyester,4,15931,010001..20000,2
201730,polyester,2,12977,010001..20000,2
201731,polyester,1,12526,010001..20000,2
201732,polyester,1,15768,010001..20000,2
201733,polyester,2,12080,010001..20000,1
201735,polyester,2,13486,010001..20000,3
201736,polyester,3,13851,010001..20000,2
201737,polyester,1,17098,010001..20000,3
201738,polyester,1,14114,010001..20000,2
201739,polyester,1,16804,010001..20000,2
201740,polyester,2,15012,010001..20000,1
201741,polyester,4,18463,010001..20000,2
201742,polyester,2,13647,010001..20000,4
201743,polyester,0,15183,010001..20000,1
201744,polyester,3,16544,010001..20000,2
201748,polyester,1,15250,010001..20000,3
201749,polyester,0,15374,010001..20000,3
201750,polyester,3,14934,010001..20000,4
201751,polyester,0,15191,010001..20000,3
201752,polyester,1,15128,010001..20000,2
201753,polyester,0,13495,010001..20000,2
201801,polyester,0,13611,010001..20000,4
201802,polyester,1,13236,010001..20000,5
201803,polyester,2,13667,010001..20000,3
201804,polyester,1,15406,010001..20000,2
201805,polyester,2,14416,010001..20000,3
201806,polyester,0,13211,010001..20000,1
201807,polyester,0,12877,010001..20000,2
201808,polyester,0,19418,010001..20000,1
201809,polyester,4,14660,010001..20000,2
201810,polyester,1,13715,010001..20000,4
201811,polyester,2,12692,010001..20000,4
201812,polyester,7,14485,010001..20000,3
201813,polyester,0,13778,010001..20000,4
201814,polyester,1,14987,010001..20000,4
201815,polyester,0,13765,010001..20000,3
201816,polyester,0,15899,010001..20000,3
201817,polyester,0,16557,010001..20000,3
201818,polyester,1,12492,010001..20000,4
201822,polyester,0,14733,010001..20000,332
201823,polyester,0,14254,010001..20000,372
201824,polyester,0,13617,010001..20000,380
201825,polyester,0,14594,010001..20000,438
201826,polyester,0,14237,010001..20000,393
201827,polyester,0,14462,010001..20000,366
201828,polyester,2,14654,010001..20000,459
201829,polyester,1,13936,010001..20000,401
201830,polyester,1,14880,010001..20000,389
201831,polyester,2,14097,010001..20000,413
201832,polyester,2,13840,010001..20000,380
201833,polyester,2,13659,010001..20000,398
201834,polyester,5,13450,010001..20000,471
201835,polyester,1,14401,010001..20000,511
201836,polyester,2,14727,010001..20000,678
201837,polyester,1,14303,010001..20000,551
201838,polyester,1,14236,010001..20000,535
201839,polyester,1,14631,010001..20000,581
201840,polyester,3,14839,010001..20000,454
201841,polyester,1,15116,010001..20000,486
201842,polyester,0,14267,010001..20000,589
201843,polyester,1,14627,010001..20000,772
