yearWeek,keywords,N_Tweets,avgRnkWeek,rankBucket,N_ASINs
201514,cotton,104,19115,010001..20000,1
201523,cotton,16,18822,010001..20000,1
201524,cotton,16,17512,010001..20000,1
201526,cotton,102,15623,010001..20000,1
201530,cotton,156,13720,010001..20000,1
201532,cotton,140,11651,010001..20000,1
201534,cotton,82,15291,010001..20000,1
201535,cotton,114,12823,010001..20000,1
201538,cotton,106,14668,010001..20000,1
201539,cotton,32,12168,010001..20000,1
201547,cotton,2,19828,010001..20000,1
201548,cotton,54,19983,010001..20000,1
201603,cotton,74,13671,010001..20000,1
201604,cotton,100,16208,010001..20000,1
201605,cotton,76,14766,010001..20000,1
201606,cotton,40,18138,010001..20000,1
201608,cotton,80,18927,010001..20000,1
201609,cotton,16,15991,010001..20000,1
201612,cotton,60,16516,010001..20000,1
201613,cotton,88,15188,010001..20000,1
201614,cotton,76,17767,010001..20000,1
201615,cotton,90,15751,010001..20000,1
201619,cotton,158,13560,010001..20000,1
201620,cotton,86,14398,010001..20000,1
201621,cotton,92,17206,010001..20000,1
201622,cotton,64,14802,010001..20000,1
201623,cotton,54,19356,010001..20000,1
201624,cotton,44,11786,010001..20000,1
201625,cotton,198,11791,010001..20000,2
201626,cotton,120,14854,010001..20000,1
201627,cotton,118,15783,010001..20000,1
201628,cotton,172,12873,010001..20000,1
201630,cotton,216,13405,010001..20000,1
201631,cotton,206,10878,010001..20000,2
201632,cotton,180,18916,010001..20000,1
201633,cotton,132,11570,010001..20000,1
201634,cotton,82,19246,010001..20000,1
201638,cotton,64,19333,010001..20000,1
201639,cotton,60,10011,010001..20000,1
201640,cotton,36,11655,010001..20000,1
201642,cotton,52,16866,010001..20000,1
201643,cotton,82,16897,010001..20000,2
201645,cotton,118,13319,010001..20000,1
201646,cotton,118,14327,010001..20000,1
201647,cotton,110,16685,010001..20000,2
201648,cotton,64,19272,010001..20000,1
201701,cotton,78,17069,010001..20000,3
201702,cotton,106,14851,010001..20000,1
201703,cotton,78,19025,010001..20000,1
201704,cotton,92,18303,010001..20000,1
201705,cotton,88,18380,010001..20000,1
201707,cotton,88,19901,010001..20000,1
201708,cotton,108,14717,010001..20000,1
201711,cotton,104,12044,010001..20000,1
201712,cotton,88,14521,010001..20000,1
201714,cotton,104,13298,010001..20000,1
201715,cotton,46,12006,010001..20000,1
201716,cotton,64,11999,010001..20000,1
201717,cotton,68,13430,010001..20000,1
201718,cotton,52,14001,010001..20000,1
201719,cotton,62,10742,010001..20000,1
201720,cotton,40,16400,010001..20000,1
201721,cotton,66,14005,010001..20000,1
201725,cotton,28,10152,010001..20000,1
201729,cotton,54,16779,010001..20000,1
201730,cotton,66,14011,010001..20000,1
201731,cotton,48,10866,010001..20000,1
201732,cotton,68,11769,010001..20000,1
201735,cotton,48,10530,010001..20000,1
201736,cotton,62,11488,010001..20000,1
201738,cotton,102,12124,010001..20000,1
201739,cotton,98,17643,010001..20000,2
201740,cotton,34,11180,010001..20000,1
201741,cotton,74,14879,010001..20000,2
201742,cotton,32,10076,010001..20000,2
201743,cotton,60,14506,010001..20000,2
201748,cotton,8,12828,010001..20000,7
201749,cotton,28,13756,010001..20000,7
201750,cotton,36,13872,010001..20000,6
201751,cotton,18,14333,010001..20000,5
201752,cotton,34,15862,010001..20000,4
201753,cotton,10,12979,010001..20000,3
201801,cotton,38,11289,010001..20000,2
201802,cotton,62,15004,010001..20000,3
201803,cotton,36,14253,010001..20000,3
201804,cotton,28,10827,010001..20000,4
201805,cotton,40,13204,010001..20000,4
201806,cotton,14,14837,010001..20000,3
201807,cotton,38,13243,010001..20000,3
201809,cotton,46,15255,010001..20000,2
201810,cotton,36,19302,010001..20000,1
201811,cotton,24,12335,010001..20000,1
201812,cotton,46,15389,010001..20000,2
201813,cotton,34,13470,010001..20000,3
201814,cotton,32,17983,010001..20000,2
201815,cotton,46,16923,010001..20000,2
201816,cotton,18,14988,010001..20000,3
201817,cotton,22,14937,010001..20000,6
201818,cotton,10,13121,010001..20000,7
201822,cotton,20,13936,010001..20000,279
201823,cotton,44,14127,010001..20000,327
201824,cotton,16,13940,010001..20000,180
201825,cotton,4,14626,010001..20000,202
201826,cotton,14,14298,010001..20000,285
201827,cotton,18,14736,010001..20000,243
201828,cotton,38,15124,010001..20000,314
201829,cotton,20,14446,010001..20000,316
201830,cotton,30,14858,010001..20000,226
201831,cotton,54,13749,010001..20000,194
201832,cotton,26,14861,010001..20000,132
201833,cotton,30,13144,010001..20000,223
201834,cotton,36,12665,010001..20000,225
201835,cotton,34,15981,010001..20000,229
201836,cotton,12,15890,010001..20000,451
201837,cotton,38,14320,010001..20000,399
201838,cotton,28,14103,010001..20000,481
201839,cotton,34,14397,010001..20000,358
201840,cotton,32,14333,010001..20000,232
201841,cotton,22,14156,010001..20000,228
201842,cotton,40,13075,010001..20000,333
201843,cotton,12,13185,010001..20000,506
