yearWeek,keywords,N_Tweets,avgRnkWeek,rankBucket,N_ASINs
201713,floral,56,3369,001001..5000,1
201714,floral,46,4590,001001..5000,1
201716,floral,55,3868,001001..5000,1
201719,floral,26,4193,001001..5000,1
201720,floral,37,3606,001001..5000,2
201721,floral,52,2497,001001..5000,2
201722,floral,56,2489,001001..5000,2
201723,floral,38,2155,001001..5000,2
201724,floral,73,2755,001001..5000,2
201725,floral,22,2630,001001..5000,2
201726,floral,33,1864,001001..5000,2
201727,floral,31,2224,001001..5000,1
201728,floral,48,2278,001001..5000,2
201729,floral,42,2649,001001..5000,1
201730,floral,36,2692,001001..5000,1
201731,floral,18,2520,001001..5000,1
201732,floral,37,3441,001001..5000,2
201733,floral,30,3155,001001..5000,1
201734,floral,19,3834,001001..5000,2
201735,floral,18,3816,001001..5000,4
201736,floral,32,3120,001001..5000,3
201737,floral,52,3146,001001..5000,2
201738,floral,35,4346,001001..5000,2
201739,floral,31,4806,001001..5000,1
201740,floral,27,4705,001001..5000,1
201741,floral,37,4330,001001..5000,1
201742,floral,45,3839,001001..5000,1
201743,floral,46,4517,001001..5000,1
201744,floral,15,2657,001001..5000,1
201752,floral,19,4605,001001..5000,1
201753,floral,2,3183,001001..5000,2
201801,floral,15,2955,001001..5000,1
201802,floral,33,4262,001001..5000,2
201803,floral,38,3814,001001..5000,2
201804,floral,25,3540,001001..5000,3
201805,floral,14,3551,001001..5000,3
201806,floral,8,2890,001001..5000,3
201807,floral,13,3026,001001..5000,4
201808,floral,19,2192,001001..5000,4
201809,floral,31,2302,001001..5000,4
201810,floral,19,3382,001001..5000,3
201811,floral,25,3102,001001..5000,5
201812,floral,19,2389,001001..5000,6
201813,floral,22,2274,001001..5000,8
201814,floral,23,2583,001001..5000,8
201815,floral,14,2564,001001..5000,9
201816,floral,10,2851,001001..5000,8
201817,floral,13,2931,001001..5000,8
201818,floral,3,2869,001001..5000,8
201822,floral,12,2036,001001..5000,505
201823,floral,18,1962,001001..5000,519
201824,floral,5,2510,001001..5000,543
201825,floral,6,2676,001001..5000,572
201826,floral,9,2227,001001..5000,561
201827,floral,8,2035,001001..5000,569
201828,floral,18,2472,001001..5000,641
201829,floral,6,2303,001001..5000,749
201830,floral,20,2732,001001..5000,695
201831,floral,13,1916,001001..5000,619
201832,floral,7,2335,001001..5000,540
201833,floral,11,1914,001001..5000,776
201834,floral,9,2264,001001..5000,587
201835,floral,11,2350,001001..5000,730
201836,floral,8,2535,001001..5000,675
201837,floral,22,2173,001001..5000,805
201838,floral,19,1850,001001..5000,760
201839,floral,9,2071,001001..5000,825
201840,floral,5,2577,001001..5000,896
201841,floral,8,2488,001001..5000,927
201842,floral,11,2465,001001..5000,877
201843,floral,5,2440,001001..5000,787
