yearWeek,keywords,N_Tweets,avgRnkWeek,rankBucket,N_ASINs
201711,polyester,4,351,0..1000,1
201712,polyester,1,177,0..1000,2
201713,polyester,1,175,0..1000,2
201714,polyester,2,185,0..1000,2
201715,polyester,1,217,0..1000,2
201716,polyester,1,197,0..1000,2
201717,polyester,4,176,0..1000,2
201718,polyester,2,218,0..1000,2
201719,polyester,4,285,0..1000,2
201720,polyester,2,239,0..1000,2
201721,polyester,43,250,0..1000,2
201722,polyester,3,240,0..1000,2
201723,polyester,2,243,0..1000,2
201724,polyester,5,249,0..1000,2
201725,polyester,12,233,0..1000,2
201726,polyester,32,193,0..1000,2
201727,polyester,8,172,0..1000,2
201728,polyester,3,197,0..1000,2
201729,polyester,4,430,0..1000,3
201730,polyester,2,398,0..1000,3
201731,polyester,1,369,0..1000,3
201732,polyester,1,449,0..1000,3
201733,polyester,2,397,0..1000,3
201734,polyester,2,380,0..1000,3
201735,polyester,2,358,0..1000,3
201736,polyester,3,370,0..1000,3
201737,polyester,1,307,0..1000,3
201738,polyester,1,295,0..1000,3
201739,polyester,1,341,0..1000,3
201740,polyester,2,304,0..1000,3
201741,polyester,4,383,0..1000,3
201742,polyester,2,562,0..1000,3
201743,polyester,0,484,0..1000,2
201744,polyester,3,454,0..1000,3
201748,polyester,1,381,0..1000,2
201749,polyester,0,437,0..1000,2
201750,polyester,3,440,0..1000,2
201751,polyester,0,315,0..1000,2
201752,polyester,1,438,0..1000,3
201753,polyester,0,308,0..1000,2
201801,polyester,0,390,0..1000,3
201802,polyester,1,307,0..1000,3
201803,polyester,2,300,0..1000,3
201804,polyester,1,238,0..1000,3
201805,polyester,2,146,0..1000,4
201806,polyester,0,144,0..1000,4
201807,polyester,0,129,0..1000,4
201808,polyester,0,166,0..1000,4
201809,polyester,4,182,0..1000,4
201810,polyester,1,201,0..1000,4
201811,polyester,2,228,0..1000,4
201812,polyester,7,200,0..1000,4
201813,polyester,0,280,0..1000,5
201814,polyester,1,291,0..1000,5
201815,polyester,0,322,0..1000,6
201816,polyester,0,356,0..1000,6
201817,polyester,0,434,0..1000,7
201818,polyester,1,472,0..1000,7
201822,polyester,0,484,0..1000,1050
201823,polyester,0,455,0..1000,1052
201824,polyester,0,457,0..1000,939
201825,polyester,0,540,0..1000,1220
201826,polyester,0,478,0..1000,1066
201827,polyester,0,499,0..1000,1028
201828,polyester,2,475,0..1000,1094
201829,polyester,1,434,0..1000,826
201830,polyester,1,507,0..1000,1362
201831,polyester,2,540,0..1000,1645
201832,polyester,2,485,0..1000,1630
201833,polyester,2,495,0..1000,1526
201834,polyester,5,503,0..1000,1571
201835,polyester,1,470,0..1000,1306
201836,polyester,2,516,0..1000,1535
201837,polyester,1,511,0..1000,1301
201838,polyester,1,519,0..1000,1559
201839,polyester,1,507,0..1000,1495
201840,polyester,3,528,0..1000,1583
201841,polyester,1,511,0..1000,1350
201842,polyester,0,482,0..1000,1037
201843,polyester,1,509,0..1000,1009
